player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Reggie Bush II,158552,CB,BAYLOR,10,0,0,58.3,0,0,118,0,0,65.7,65.2,80.4,58.7,61.0,78.6,0,0,0,0,44,7.1,1,1,0,127.8,7,0,0,21,163,99,195,0,0,0,0,0,3,195,2,94,8,5,13,0,12,0,3,108,6,15.4
Jeremy Evans,158556,LB,BAYLOR,4,0,0,,0,0,118,0,0,62.6,41.0,71.3,59.8,31.6,20.1,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,11,0,7,15,2,0,0,2,0,0,13,1,7,1,0,0,0,0,0,0,0,0,
Corey Gordon,158557,S,BAYLOR,11,8,0,68.0,0,0,118,0,0,55.3,61.5,26.3,61.7,82.0,68.8,0,0,0,3,46,13.3,6,1,1,68.2,17,0,0,75,2,230,376,8,0,0,8,0,126,368,4,142,165,15,31,2,25,0,1,214,96,12.6
Carmello Jones,158560,LB,BAYLOR,1,0,0,,0,0,118,0,0,,63.4,67.5,,61.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Kyler Jordan,158561,ED,BAYLOR,12,2,0,50.0,0,0,118,0,0,55.8,61.5,88.6,54.4,68.0,57.1,1,2,0,0,21,20.0,5,0,0,64.6,3,0,0,2,0,56,297,277,0,1,275,1,0,20,97,144,18,11,18,2,6,3,0,30,32,10.0
Jackie Marshall,158563,DI,BAYLOR,12,9,0,,0,1,118,0,0,58.9,76.9,36.6,62.5,87.2,41.2,3,18,0,0,,18.8,9,0,3,0.0,0,3,0,2,0,2,575,573,5,262,99,207,0,2,302,271,0,31,30,3,0,24,0,0,0,
Kaian Roberts-Day,158569,DI,BAYLOR,9,1,0,,0,0,118,0,0,63.8,52.8,14.9,51.9,60.4,74.8,0,2,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,1,90,89,35,40,4,10,0,1,70,19,0,2,2,1,0,3,0,0,0,
Devonte Tezino,158573,DI,BAYLOR,10,5,0,,0,0,118,1,0,58.6,70.7,81.3,54.3,81.2,63.0,0,3,0,0,,8.3,2,0,0,0.0,0,0,0,1,0,2,224,223,3,167,7,46,0,1,119,103,0,15,17,3,0,3,0,0,0,
Oumar Conde,158576,ED,C MICHIGAN,1,0,0,,0,0,134,0,0,,70.1,68.5,,65.3,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,
Ed Conoran,158577,S,C MICHIGAN,5,1,0,,0,0,134,0,0,46.3,57.6,74.9,,66.9,83.1,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,23,0,5,38,1,0,0,1,0,8,37,0,33,6,3,4,0,0,0,0,0,0,
Kade Kostus,158593,ED,C MICHIGAN,12,4,0,,0,0,134,0,0,57.8,54.0,68.2,48.7,60.6,83.0,0,6,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,3,471,468,0,17,393,58,0,3,234,234,0,14,13,1,0,7,0,0,0,
Kyle Krebs,158594,CB,C MICHIGAN,1,0,0,,0,0,134,0,0,,60.3,68.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,
Jordan Kwiatkowski,158595,LB,C MICHIGAN,12,26,0,75.0,1,0,134,0,0,51.0,75.3,45.6,64.4,88.9,65.9,1,3,0,1,41,12.9,13,1,1,98.6,18,0,0,482,2,218,498,9,0,0,9,0,0,489,34,246,5,41,62,15,24,4,1,216,171,12.0
Donovan Branch,158608,ED,UCONN,12,4,0,75.0,1,0,146,0,0,68.2,64.0,65.3,62.8,59.1,63.4,5,8,0,0,20,11.5,3,2,1,99.0,9,0,0,100,0,127,437,315,0,2,311,2,5,122,163,147,17,12,19,3,12,13,0,99,40,11.0
D'Mon Brinson,158609,S,UCONN,12,19,0,57.1,0,2,146,0,0,72.3,72.2,90.2,48.3,69.9,64.3,0,1,0,1,71,15.9,10,3,1,104.9,36,0,0,124,11,491,861,8,0,0,8,0,243,853,3,367,475,11,34,3,63,1,6,455,238,12.6
Thaddeus Dixon,158614,CB,WASHINGTON,12,6,0,46.9,1,1,340,0,0,80.9,78.0,0.0,54.3,72.9,76.3,0,3,0,1,42,9.5,4,10,6,66.5,23,0,0,49,556,346,660,4,0,0,4,0,7,656,6,308,44,11,32,0,49,3,2,237,100,10.3
Matt Hoffman,158619,ED,UCONN,6,0,0,,0,0,146,0,0,60.2,51.4,77.0,56.1,49.1,74.3,0,4,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,1,62,62,0,18,19,25,0,0,29,32,0,2,3,0,0,4,0,0,0,
Lee Molette III,158623,S,UCONN,7,1,0,73.3,0,0,146,0,0,65.1,65.3,83.9,56.8,65.1,56.1,0,2,0,0,19,20.0,5,1,0,86.8,11,0,0,73,1,151,270,5,0,0,5,0,148,265,7,112,43,6,19,0,15,2,0,85,49,7.7
Bryce Anderson,158640,S,TEXAS A&M,12,6,1,42.9,1,0,312,0,0,71.3,64.7,31.9,63.1,48.6,48.3,0,1,1,1,33,27.3,9,1,1,71.1,6,0,0,118,0,265,420,13,0,0,13,0,258,407,12,143,30,6,18,2,14,1,2,79,18,13.2
Drew Beltran,158642,DI,TEXAS A&M,2,0,0,,0,0,312,0,0,,76.1,71.6,59.2,74.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,
Gabriel Brownlow-Dindy,158644,DI,TEXAS A&M,2,0,0,,0,0,312,0,0,,69.7,72.5,57.1,70.9,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,5,11,0,1,1,1,0,0,0,0,0,
AJ DiNota,158646,HB,TEXAS A&M,2,0,0,,0,0,312,0,0,,60.4,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Marquis Groves-Killebrew,158649,CB,ARIZONA,9,3,0,54.8,0,0,109,0,0,56.1,54.0,84.7,69.3,40.2,54.8,0,0,0,0,57,18.2,6,4,2,97.4,17,1,0,24,382,233,436,14,0,0,14,0,9,422,1,202,6,6,24,0,31,1,1,289,84,17.0
Denver Harris,158651,CB,UTSA,10,3,1,38.1,0,0,331,0,0,63.1,64.4,83.2,89.2,59.4,53.1,0,1,0,0,61,25.0,5,2,7,70.7,8,0,0,34,355,234,393,1,0,0,1,0,0,392,3,156,2,8,12,1,21,1,1,106,54,13.3
Jarred Kerr,158656,S,TEXAS A&M,3,4,0,,0,0,312,0,0,64.2,72.4,74.2,,78.7,83.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,20,0,13,35,0,0,0,0,0,12,35,0,22,2,1,2,0,0,0,0,0,0,
Anthony Lucas,158657,ED,USC,6,5,0,100.0,0,0,326,0,0,65.4,65.7,21.2,75.1,58.2,76.5,7,7,0,0,7,5.9,1,0,2,95.8,1,0,0,1,0,8,231,229,1,7,192,29,0,2,104,119,1,4,11,0,1,14,0,7,9,7.0
Walter Nolen,158666,DI,OLE MISS,12,13,2,,0,0,226,2,0,67.9,89.0,34.5,74.6,91.7,79.0,2,22,0,0,,4.3,2,0,3,0.0,0,6,0,4,0,1,551,546,19,400,28,99,0,5,334,216,0,32,31,8,0,30,0,0,0,
LT Overton,158667,ED,ALABAMA,12,10,1,66.7,0,1,103,1,0,55.5,81.7,87.1,78.7,80.0,59.3,4,29,0,0,31,18.4,7,0,1,109.7,2,3,0,3,0,18,459,456,4,38,334,80,0,3,246,195,0,20,21,1,3,36,0,50,34,25.0
Cody Polk,158668,DI,TEXAS A&M,2,0,0,,0,0,312,0,0,,59.0,67.5,58.6,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
Kent Robinson,158669,CB,W KENTUCKY,12,5,0,53.7,0,1,346,0,0,63.3,65.5,86.2,59.9,70.4,71.8,0,0,0,1,37,12.1,4,2,1,69.5,22,2,0,49,501,254,602,24,0,0,24,0,4,578,13,335,24,9,24,1,41,2,1,243,99,11.0
Shemar Stewart,158675,ED,TEXAS A&M,12,8,1,,0,1,312,0,0,65.0,79.5,53.9,67.2,88.2,44.7,4,33,0,0,,23.5,8,1,2,0.0,0,2,0,1,0,0,521,518,8,22,371,117,0,3,315,206,0,15,18,3,0,39,0,0,0,
Malick Sylla,158676,ED,TEXAS A&M,8,1,0,,0,0,312,0,0,,75.5,79.0,76.6,68.2,53.9,2,1,0,0,,16.7,1,0,0,0.0,0,2,0,0,0,0,60,60,0,0,56,4,0,0,26,34,0,4,4,1,0,5,0,0,0,
Noah Thomas,158678,WR,TEXAS A&M,1,0,0,,0,0,312,0,0,,62.0,60.0,,60.0,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Enai White,158684,ED,TEXAS A&M,2,0,0,,0,0,312,0,0,,56.9,73.8,64.9,54.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,5,4,0,0,0,0,0,0,0,0,0,
Austin Brown,158689,S,WISCONSIN,12,10,0,71.4,1,1,349,0,0,75.9,73.7,40.2,72.1,67.7,85.8,0,3,0,0,32,5.4,3,3,1,89.9,20,1,0,130,12,236,459,10,0,0,10,0,40,449,9,214,266,12,43,1,28,4,0,190,111,9.5
Gabe Kirschke,158699,ED,COLO STATE,12,10,3,,1,2,144,1,0,64.6,76.9,72.6,72.5,74.4,48.6,5,28,0,1,,29.3,12,0,1,0.0,0,7,0,1,0,6,606,605,0,23,535,47,0,1,346,254,0,20,19,2,0,40,0,0,0,
Tristan Monday,158705,DI,ARIZONA ST,2,0,0,,0,0,110,0,0,,39.7,72.7,56.1,39.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,17,17,0,14,0,3,0,0,9,8,0,0,0,0,0,0,0,0,0,
Curt Neal,158706,DI,WISCONSIN,12,3,0,,1,0,349,0,0,52.3,46.6,44.0,64.4,42.6,68.4,5,5,0,0,,4.0,1,0,3,0.0,0,1,0,0,0,0,434,432,108,311,0,13,0,2,191,243,0,14,21,2,0,11,0,0,0,
Aidan Vaughan,158711,LB,LIBERTY,7,1,0,80.0,0,0,206,0,0,67.4,72.5,75.9,53.9,76.2,83.2,0,1,0,0,22,0.0,0,1,0,103.3,4,0,0,71,0,43,82,4,0,0,4,0,2,78,6,33,5,5,8,0,5,1,0,44,10,11.0
Jai-Ayviauynn Celestine,158715,S,ARIZONA,3,0,0,,0,0,109,0,0,63.2,58.6,72.4,,54.1,26.9,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,5,8,4,14,1,0,0,1,0,0,13,0,10,0,0,0,0,0,0,0,0,0,
Tacario Davis,158719,CB,ARIZONA,12,4,0,54.0,0,0,109,0,0,61.7,59.0,0.0,64.5,54.9,79.8,0,2,0,0,59,6.7,3,3,4,85.8,27,0,0,19,609,371,684,30,0,0,30,0,17,654,3,310,8,15,38,2,50,2,0,464,168,17.2
Russell Davis II,158720,ED,WASHINGTON,3,0,0,,0,1,340,1,0,,89.8,78.2,89.8,57.0,75.1,1,5,0,0,,,0,0,0,0.0,0,3,0,0,0,0,34,34,0,1,33,0,0,0,31,3,0,3,0,0,0,9,0,0,0,
Isaiah Johnson,158728,DI,ARIZONA,10,2,0,,0,0,109,0,0,60.0,49.4,7.9,64.6,46.4,44.2,0,7,0,0,,16.7,1,0,2,0.0,0,2,0,1,0,0,170,169,72,81,6,10,0,1,89,81,0,5,3,0,0,9,0,0,0,
AJ Jones,158729,WR,ARIZONA,1,0,0,,0,0,109,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jacob Rich Kongaika,158730,DI,ARIZONA ST,10,3,0,,0,0,110,0,0,60.0,48.3,25.0,57.4,45.6,29.0,0,8,0,0,,41.7,5,0,2,0.0,0,2,0,0,0,0,270,270,12,245,0,13,0,0,157,113,0,5,4,2,0,10,0,0,0,
Sterling Lane II,158731,ED,ARIZONA,11,6,0,100.0,0,0,109,0,1,68.8,59.4,0.0,54.2,68.1,63.3,3,6,0,0,11,9.1,2,0,3,89.6,2,0,0,26,0,13,211,183,0,9,170,4,0,28,109,89,1,9,14,1,2,9,0,11,1,5.5
Jacob Manu,158733,LB,ARIZONA,7,12,0,68.8,0,0,109,1,0,63.8,62.2,0.0,68.7,64.6,65.5,5,3,0,0,22,14.0,7,3,4,102.6,11,1,0,302,0,163,358,27,0,0,27,0,0,331,50,145,29,14,31,4,16,9,1,86,67,7.8
Tyler Martin,158734,LB,UMASS,11,8,0,100.0,0,0,216,0,0,50.8,67.8,80.7,68.0,73.7,67.3,0,0,0,0,36,11.5,3,0,0,118.8,3,0,0,161,1,43,166,2,0,0,2,0,0,164,10,113,1,5,15,2,3,0,0,57,26,19.0
Ephesians Prysock,158740,CB,WASHINGTON,12,7,0,51.2,0,1,340,0,0,59.3,63.2,51.1,53.3,80.8,77.3,0,0,0,0,39,9.3,4,6,6,84.8,22,0,0,37,615,366,702,15,0,0,15,0,8,687,5,331,27,4,32,0,43,0,1,334,146,15.2
Jonah Savaiinaea,158742,T,ARIZONA,1,0,0,,0,0,109,0,0,,60.2,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ta'ita'i Uiagalelei,158748,DI,ARIZONA,12,8,1,100.0,0,0,109,0,0,54.4,61.6,16.9,68.9,61.3,28.9,6,18,0,0,11,28.9,13,0,5,79.2,3,3,0,6,0,14,554,546,21,246,186,93,0,8,292,248,0,18,24,6,3,27,0,4,15,1.3
Isaiah Ward,158749,ED,WASHINGTON,12,8,2,83.3,0,1,340,0,0,46.5,56.1,38.7,64.1,54.2,56.9,5,14,0,0,19,18.5,5,1,2,93.1,5,3,0,6,0,26,341,331,0,6,321,4,0,10,186,129,4,12,14,4,6,22,0,38,40,7.6
Jermaine Wiggins Jr.,158751,ED,UMASS,5,0,0,,0,0,216,0,0,,51.2,76.0,54.5,54.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,6,10,0,0,0,0,0,0,0,0,0,
Aaron Alexander,158753,ED,MICH STATE,4,1,0,,0,0,223,0,0,,74.0,77.2,59.9,73.3,74.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,18,16,0,0,16,0,0,2,1,17,1,1,1,0,0,0,0,0,0,
Kofi Asare,158754,ED,UMASS,12,7,1,,0,1,216,1,0,60.0,73.3,85.9,73.7,67.1,77.2,1,15,0,0,,3.8,1,0,0,0.0,0,3,0,0,0,0,373,373,2,1,286,84,0,0,196,177,0,16,18,2,0,19,0,0,0,
Derrieon Craig,158758,LB,UMASS,10,13,0,79.2,0,0,216,1,0,65.4,66.9,0.0,65.2,72.3,81.4,6,2,0,0,56,8.2,4,1,3,133.0,19,0,0,126,4,99,289,92,0,0,92,0,2,197,58,132,65,20,32,2,24,8,2,222,201,11.7
Dallas Elliott,158760,WR,UMASS,1,0,0,,0,0,216,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
T.Y. Harding,158763,WR,UMASS,1,0,0,,0,0,216,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jeremiah McGill,158766,S,UMASS,12,7,0,73.3,0,0,216,0,0,33.8,36.3,83.1,67.2,41.5,41.8,2,0,0,0,73,25.6,10,0,0,154.9,11,0,0,106,5,120,270,6,0,0,6,0,112,264,3,147,40,6,22,0,15,2,4,241,149,21.9
Jalen Stewart,158770,LB,UMASS,12,19,0,87.5,0,0,216,0,0,70.8,76.9,86.1,67.7,73.3,85.0,3,8,0,0,55,4.2,3,1,0,150.5,14,4,0,498,2,197,514,3,0,0,3,0,2,511,37,280,8,29,49,1,16,15,2,170,142,12.1
Eric Butler,158780,S,S DIEGO ST,12,8,0,63.6,0,1,284,0,0,64.5,59.8,42.3,79.6,49.0,39.2,0,2,1,1,76,21.0,13,3,1,108.6,21,0,0,228,5,302,582,1,0,0,1,0,247,581,8,272,99,18,41,2,33,2,3,284,110,13.5
Arnold Escano,158787,CB,S DIEGO ST,3,0,0,,0,0,284,0,0,,64.1,61.2,,61.9,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,
Max Garrison,158789,CB,S DIEGO ST,3,0,0,,0,0,284,0,0,,61.9,67.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
Ryan Henderson,158790,ED,S DIEGO ST,11,4,0,100.0,0,0,284,0,0,39.5,60.9,45.2,68.3,63.6,45.9,4,7,0,0,23,26.7,4,0,1,113.9,3,3,0,1,0,25,233,231,0,10,215,6,0,2,134,74,0,7,7,0,3,14,0,34,20,11.3
Josh Hunter,158791,CB,S DIEGO ST,12,5,0,71.4,0,1,284,0,0,66.7,67.1,29.4,72.3,65.5,74.3,2,2,0,0,27,10.0,3,1,2,93.2,15,1,0,67,4,180,355,23,0,0,23,0,0,332,16,159,258,13,22,4,21,5,0,159,53,10.6
Chris Johnson,158794,CB,S DIEGO ST,12,7,0,64.2,0,1,284,0,0,72.3,74.0,86.3,59.4,75.7,82.5,1,1,0,1,70,6.2,4,4,2,98.0,34,0,0,61,654,377,757,5,0,0,5,0,5,752,6,374,31,15,54,0,53,2,1,560,126,16.5
Keion Mitchell,158799,DI,S DIEGO ST,6,1,0,,0,0,284,0,0,,57.4,75.8,58.6,56.8,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,46,46,1,33,2,10,0,0,20,26,0,0,0,0,0,0,0,0,0,
Trey White,158810,ED,S DIEGO ST,12,7,1,75.0,1,0,284,0,0,69.7,69.2,52.2,74.4,61.4,59.4,9,20,0,0,14,24.1,13,1,3,81.3,6,13,0,14,0,64,732,714,0,0,714,0,0,18,309,359,4,38,34,5,8,42,0,32,27,5.3
Kaleb Brown,158812,LB,UTSA,2,0,0,,0,0,331,0,0,61.1,62.8,66.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,3,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,
Camron Cooper,158814,ED,UTSA,7,2,0,,0,1,331,0,0,64.6,78.2,84.2,71.0,78.0,82.0,3,1,0,0,,0.0,0,0,0,0.0,0,2,0,5,7,8,98,84,0,0,84,0,0,14,36,54,2,6,5,0,0,6,0,0,0,
Chace Davis,158815,ED,BOWL GREEN,11,5,1,,0,0,122,0,0,64.6,69.5,52.5,74.2,61.4,65.8,2,17,0,0,,11.1,2,0,1,0.0,0,1,0,1,0,8,236,235,0,4,218,13,0,1,122,106,0,8,11,1,0,20,0,0,0,
Tai Leonard,158821,DI,UTSA,4,0,0,,0,0,331,0,0,61.5,52.4,0.0,55.4,54.3,70.2,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,62,62,2,43,1,16,0,0,36,26,0,1,1,0,0,1,0,0,0,
Owen Pewee,158826,S,UTSA,12,5,0,74.1,0,1,331,0,0,70.7,67.8,47.3,65.6,60.7,27.4,0,3,0,2,51,34.6,18,2,1,71.4,20,2,0,34,0,186,370,117,0,0,117,0,0,253,35,149,218,24,29,7,27,5,1,169,151,8.5
Travon Sylvester,158829,DI,UTSA,1,0,0,,0,0,331,0,0,,57.6,68.4,57.5,60.0,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,1,2,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,
Don Saunders,158931,CB,TEXAS A&M,2,1,0,0.0,0,0,312,0,0,70.9,72.2,74.4,,67.7,77.1,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,4,27,13,33,1,0,0,1,0,0,32,0,20,1,0,1,0,1,0,0,0,0,
Jay'Vion Cole,158932,CB,TEXAS,4,0,0,100.0,0,0,311,0,0,90.4,90.1,74.2,,62.5,77.0,0,0,0,1,4,0.0,0,0,0,43.8,1,0,0,1,30,15,31,0,0,0,0,0,0,31,0,16,0,2,2,0,1,0,0,4,6,4.0
Ormanie Arnold,158982,CB,CINCINNATI,12,7,0,55.6,1,0,138,0,0,60.6,61.0,84.0,58.7,61.3,62.2,0,0,0,0,50,16.0,4,2,3,127.0,15,0,0,12,345,198,372,5,0,0,5,0,0,367,1,173,8,2,14,0,27,0,4,253,97,16.9
Vincent Genatone,158999,LB,NEBRASKA,1,1,0,,0,0,238,0,0,,63.6,61.7,,60.8,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Bilhal Kone,159385,CB,W MICHIGAN,12,8,1,48.8,0,0,347,2,0,74.2,72.1,87.0,67.8,61.6,72.4,0,0,0,1,60,12.1,8,5,2,84.7,21,0,0,76,576,345,710,43,0,0,43,0,1,667,8,357,14,11,50,1,43,0,2,373,142,17.8
Antoineo Harris Jr.,159396,ED,NEW MEXICO,10,4,0,,1,0,241,0,0,58.6,64.4,3.8,67.1,67.1,40.8,8,9,0,0,,24.1,7,0,4,0.0,0,1,0,0,0,2,347,347,1,16,191,139,0,0,164,181,0,14,18,5,0,18,0,0,0,
Dalesean Staley,159429,S,S DIEGO ST,11,16,0,87.5,0,1,284,1,0,59.6,58.2,39.2,63.0,56.7,56.9,0,0,0,0,26,17.8,13,0,3,142.4,14,0,0,292,7,246,516,4,0,0,4,0,103,512,5,265,110,16,44,0,16,0,4,139,26,9.9
Jahsiah Galvan,159431,LB,STANFORD,9,4,0,100.0,0,0,300,1,1,71.1,72.3,0.0,68.5,67.9,51.7,1,8,0,0,8,22.2,4,0,1,87.5,3,1,0,90,0,45,126,16,0,0,16,0,0,110,43,38,20,7,10,0,3,10,0,15,2,5.0
Aakeem Snell,159486,CB,C MICHIGAN,5,0,0,60.0,0,0,134,0,0,60.5,62.5,77.4,,66.6,76.2,0,0,1,1,17,0.0,0,0,0,80.4,3,0,0,16,65,33,89,0,0,0,0,0,2,89,0,56,6,1,2,0,5,0,1,34,2,11.3
Ezekiel Blake,159586,CB,TOLEDO,7,2,0,33.3,0,0,316,0,0,56.4,58.4,81.6,57.1,69.6,39.6,0,0,0,0,24,33.3,3,1,1,49.3,4,0,0,4,183,108,203,2,0,0,2,0,4,201,2,93,9,1,4,0,12,0,0,56,26,14.0
Cam Thompson,159604,WR,N ILLINOIS,1,0,0,,0,0,254,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Christian Fuhrman,159623,LB,N ILLINOIS,12,20,0,67.6,0,0,254,0,0,46.8,57.6,82.7,55.4,67.4,64.5,2,4,0,1,52,14.7,10,1,0,89.5,25,1,0,527,1,282,592,6,0,0,6,0,0,586,47,263,56,18,38,2,37,7,2,216,123,8.6
Bryce Phillips,159665,CB,S DIEGO ST,12,3,0,60.0,1,0,284,0,0,66.3,64.5,17.7,76.7,58.5,54.0,0,0,0,1,16,17.3,9,1,8,87.6,27,1,0,93,609,356,719,3,0,0,3,0,3,716,3,360,10,13,40,3,45,1,3,244,57,9.0
Jason Chambers,159892,CB,APP STATE,11,8,0,64.5,1,0,108,0,0,74.3,75.3,37.3,72.1,76.8,80.2,0,1,0,1,37,6.8,3,1,2,88.5,20,0,0,31,461,248,506,2,0,0,2,0,0,504,2,256,12,6,33,1,31,1,1,263,62,13.2
Kendrick DuJour,159893,ED,SM HOUSTON,10,5,0,75.0,1,1,281,0,0,87.2,70.5,0.0,76.0,61.2,80.9,4,5,0,0,9,4.5,1,0,4,77.1,3,2,1,1,0,14,209,208,0,3,205,0,0,1,94,101,0,15,16,2,4,11,0,6,14,2.0
Jam Jackson,159913,CB,VIRGINIA,12,8,0,63.4,1,0,335,0,0,51.1,54.0,53.9,67.9,66.2,69.6,1,1,0,0,45,11.9,8,5,3,109.7,45,0,0,66,662,428,760,25,0,0,25,0,6,735,3,329,1,7,51,0,71,2,3,693,164,15.4
Desmond Reid,159936,HB,PITTSBURGH,1,0,0,,0,0,268,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jordan Polk,160091,S,TEXAS ST,12,13,0,74.4,0,3,314,1,0,68.7,73.4,87.3,63.3,83.1,67.2,3,2,0,0,28,14.5,10,4,0,90.8,29,1,0,177,2,325,641,61,0,0,61,0,5,580,40,276,396,18,46,1,39,6,0,250,197,8.6
Ian Conerly-Goodly,160124,S,TROY,11,18,0,47.1,0,0,318,0,0,56.8,64.3,84.7,87.3,71.1,74.0,0,1,1,1,29,11.6,8,3,2,58.2,8,1,0,270,0,239,462,0,0,0,0,0,148,462,1,222,44,12,43,1,17,2,1,89,27,11.1
Rod Daniels,160252,ED,LIBERTY,11,0,0,,0,0,206,0,0,,51.3,75.9,66.4,45.2,70.2,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,37,36,0,13,14,9,0,1,14,23,0,0,1,0,0,2,0,0,0,
Adrian Maddox,160267,S,UAB,11,9,1,65.4,1,2,321,0,0,89.5,82.3,0.0,89.3,64.7,65.4,0,3,1,1,26,17.1,7,5,2,69.6,17,0,0,134,5,180,393,16,0,0,16,0,37,377,7,206,201,9,25,2,26,3,0,181,93,10.6
Tyler Bailey,160286,CB,SM HOUSTON,3,0,0,,0,0,281,0,0,62.0,61.1,70.5,58.6,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,
Jaidan Scott,160290,S,SM HOUSTON,4,0,0,100.0,0,0,281,0,0,79.0,67.6,0.0,,54.6,81.0,0,0,0,1,3,0.0,0,0,1,39.6,1,0,0,10,0,19,29,0,0,0,0,0,16,29,0,10,3,1,4,0,1,0,0,3,2,3.0
Ca'lub Holloway,160295,ED,SM HOUSTON,3,1,0,,0,0,281,0,0,60.0,59.0,76.1,63.1,55.5,75.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,15,15,0,0,15,0,0,0,5,9,0,1,1,1,0,1,0,0,0,
