player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Reid Mitchell,170375,T,NC STATE,10,88.3,0,248,54.3,65.3,55.8,0,0,11,64.7,63.2,100.0,0,0,0,53,0,0,0,60,12,19,0,7,41,46
CC Ezirim,171376,TE,TOLEDO,11,50.5,0,316,45.6,73.3,59.2,0,0,8,13.8,17.5,100.0,0,0,0,53,0,0,0,105,11,63,0,0,42,87
TJ Lott,172287,WR,DOMINION,9,67.9,0,263,52.4,,63.4,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,78,0,25,0,0,53,0
Matt Smith,98287,TE,UMASS,4,54.6,0,216,50.9,45.9,45.4,0,2,11,20.8,20.0,81.8,0,3,1,53,0,0,0,97,11,55,0,0,42,78
DeSean Bishop,174717,HB,TENNESSEE,10,31.5,0,307,81.9,63.5,66.5,0,2,40,50.6,51.8,95.0,1,3,1,53,0,0,0,168,44,85,0,0,9,0
Guerby Lambert,189881,T,NOTRE DAME,3,100.0,0,258,70.0,61.3,69.1,0,1,17,100.0,100.0,97.1,0,1,0,53,0,0,0,53,19,19,0,53,34,0
Spencer Shannon,176186,TE,TEXAS,4,91.4,0,311,65.9,68.3,66.5,0,0,1,16.7,16.7,100.0,0,0,0,53,0,0,0,58,1,6,0,0,52,57
Michel Dukes,99591,HB,GA STATE,12,16.3,0,175,74.0,29.1,56.0,0,2,20,9.6,10.1,95.0,0,2,0,53,0,0,0,325,23,228,0,0,30,2
Michael Frogge,123385,TE,WAKE,6,45.7,0,339,41.3,22.2,42.7,0,0,4,6.6,6.0,100.0,0,0,0,53,0,0,1,116,4,67,0,0,49,97
Mason Starling,158330,WR,CAL,5,37.9,0,130,61.2,,61.9,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,140,0,87,0,0,53,0
Jordan Ross,191068,WR,COLO STATE,12,38.1,0,144,67.8,,60.0,0,0,0,0.0,0.0,,1,0,0,53,0,0,0,139,0,84,0,0,53,0
Wayne Knight,156712,HB,JAMES MAD,12,26.0,0,197,83.4,66.9,56.3,0,2,30,27.5,27.2,96.7,0,2,0,52,0,0,0,200,31,114,0,0,21,0
Jontavis Robertson,122384,WR,DUKE,11,37.7,0,154,54.2,,44.6,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,138,0,86,0,0,52,0
Jamarien Wheeler,175067,WR,E MICHIGAN,7,57.8,0,160,49.8,,62.7,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,90,0,38,0,0,52,0
Forrest Brock,173260,QB,TEMPLE,3,26.4,0,306,60.5,,60.0,0,0,0,0.0,0.0,,1,0,0,52,0,0,0,197,0,125,0,0,52,0
Sean Wilson Jr.,156381,WR,VIRGINIA,8,34.2,0,335,58.2,62.1,59.1,0,0,1,1.0,1.0,100.0,0,0,0,52,0,0,0,152,1,101,0,0,51,0
Micah Riley,157053,TE,AUBURN,10,71.2,0,115,54.4,60.3,53.5,0,1,6,23.1,22.2,91.7,0,1,0,52,0,0,0,73,6,27,0,0,46,54
Frankie Tinilau,175388,G,MIAMI FL,4,100.0,0,220,62.6,40.7,63.4,0,0,15,100.0,100.0,93.3,0,1,1,52,0,52,0,52,15,15,0,0,37,0
Rickey Hunt Jr.,171350,HB,OHIO,12,21.8,0,259,64.5,21.8,53.8,1,2,20,16.0,16.4,92.5,0,3,0,52,0,0,0,239,22,134,0,0,30,0
Evan Lester,147120,TE,GA SOUTHRN,11,72.2,0,174,54.3,71.8,60.1,0,0,4,17.4,16.7,100.0,0,0,0,52,0,0,0,72,4,24,0,1,48,57
Jemeil Jackson,154116,T,C MICHIGAN,3,100.0,0,134,44.8,48.5,43.9,0,1,22,100.0,100.0,97.7,0,1,0,52,0,0,52,52,24,24,0,0,28,0
Grayson McCall,98002,QB,NC STATE,4,33.1,0,248,70.1,,60.1,0,0,0,0.0,0.0,,1,0,0,52,0,0,0,157,0,100,0,0,52,0
Mackey Maillho,147151,T,LA LAFAYET,6,100.0,0,207,71.3,73.7,69.0,0,1,20,100.0,100.0,97.5,0,1,0,52,0,12,0,52,20,20,0,37,32,2
Jaydon Blue,157303,HB,TEXAS,12,13.8,0,311,74.8,38.8,56.6,0,1,30,13.5,13.5,91.7,0,3,2,52,0,0,0,378,31,229,0,0,21,0
Shomari Lawrence,141839,HB,FIU,8,34.2,0,166,71.6,40.0,53.0,2,1,26,34.7,36.6,94.2,0,3,0,52,0,0,0,152,30,82,0,0,22,0
Jimothy Lewis Jr.,184758,T,MISS STATE,4,100.0,0,227,68.3,71.1,65.3,0,0,26,100.0,100.0,100.0,0,0,0,52,0,0,9,52,28,28,0,43,24,0
Malik Elzy,175952,WR,ILLINOIS,9,47.3,0,187,60.6,,59.0,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,110,0,58,0,0,52,0
Phat Watts,123238,WR,TULANE,8,64.2,0,319,52.1,,55.2,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,81,0,29,0,0,52,2
Damari Alston,157037,HB,AUBURN,12,31.1,0,115,70.5,81.1,58.6,0,0,27,30.7,32.6,100.0,0,0,0,52,0,0,0,167,30,92,0,0,22,0
Noah Whittington,123472,HB,OREGON,12,18.4,0,264,72.2,49.7,63.4,0,1,23,15.4,15.4,93.5,0,2,1,52,0,1,0,282,24,156,0,0,28,0
Daidren Zipperer,176666,WR,UTAH,10,38.6,0,328,61.7,,47.6,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,132,0,81,0,0,51,0
Geirean Hatchett,131898,C,OKLAHOMA,1,100.0,0,261,43.3,45.7,54.1,1,1,28,100.0,100.0,92.9,2,3,1,51,41,10,0,51,29,29,0,0,22,0
Micah Davis,125264,WR,OLE MISS,10,37.5,0,226,52.1,0.0,51.1,0,1,3,4.6,4.4,50.0,0,2,1,51,0,0,0,136,3,68,0,0,48,0
Dante Dowdell,174131,HB,NEBRASKA,12,18.7,0,238,78.2,46.7,58.6,0,3,26,27.1,26.7,90.4,0,4,1,51,0,0,0,273,28,105,0,0,23,0
Walker Merrill,129020,WR,WAKE,4,38.1,0,339,59.2,,64.6,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,134,0,83,0,0,51,3
Nathan Elwood,186416,T,AIR FORCE,7,100.0,0,101,67.2,78.0,64.1,0,0,8,100.0,100.0,100.0,0,0,0,51,0,0,0,51,8,8,0,51,43,0
Kam Perry,156397,WR,MIAMI OH,12,27.1,0,221,54.6,,61.4,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,188,0,137,0,0,51,0
David Clement,170384,TE,SYRACUSE,7,87.9,0,304,70.7,74.3,72.2,0,0,8,57.1,56.3,100.0,1,0,0,51,0,0,0,58,9,16,0,1,42,51
Cam Bates,190986,WR,BOISE ST,11,55.4,0,120,70.4,61.1,56.9,0,0,1,2.7,2.6,100.0,0,0,0,51,0,0,0,92,1,38,0,0,50,0
Jack Tuttle,83580,QB,MICHIGAN,2,43.6,0,222,29.1,,60.0,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,117,0,63,0,0,51,0
Brycen Sanders,172527,C,OLE MISS,5,100.0,0,226,77.3,79.6,72.2,0,0,17,100.0,100.0,100.0,0,0,0,51,50,1,0,51,18,18,0,0,33,0
Eagan Boyer,183597,T,PENN STATE,4,100.0,0,266,46.5,55.0,46.5,1,0,13,100.0,100.0,96.2,0,1,0,51,0,0,18,51,14,14,0,32,37,1
Bryce Childress,123695,WR,W KENTUCKY,11,38.9,0,346,58.9,,51.3,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,131,0,78,0,0,51,0
Kaleb Webb,157616,WR,TENNESSEE,7,51.5,0,307,62.7,,62.5,0,0,0,0.0,0.0,,1,0,0,51,0,0,0,99,0,48,0,0,51,0
Chandler Pittman,145418,WR,SO MISS,10,44.3,0,296,61.0,,47.9,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,115,0,63,0,0,51,0
Le'Veon Moss,158664,HB,TEXAS A&M,9,18.6,0,312,76.4,16.0,56.5,1,5,17,15.9,16.5,82.4,0,6,0,51,0,0,0,274,19,115,0,0,32,0
Perry Thompson,191279,WR,AUBURN,10,51.0,0,115,64.3,,61.4,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,100,0,49,0,0,51,0
Shazz Preston,163610,WR,TULANE,4,72.9,0,319,68.5,,59.4,0,0,0,0.0,0.0,,0,0,0,51,0,0,0,70,0,19,0,0,51,0
Amaree Williams,190580,TE,FLORIDA ST,8,34.5,0,167,59.9,73.5,55.5,0,0,9,8.7,9.3,100.0,0,0,0,51,0,0,0,148,10,107,0,0,41,85
Kevorian Barnes,145514,HB,UTSA,11,21.5,0,331,59.6,38.6,44.2,1,2,35,26.5,27.7,92.9,0,4,1,50,0,0,0,233,39,141,0,0,11,0
Jaydon Johnson,156741,WR,LA LAFAYET,8,44.2,0,207,53.6,61.1,54.4,0,0,1,1.8,1.6,100.0,0,0,0,50,0,0,0,113,1,64,0,0,49,0
Roman Bradley,186405,FB,AIR FORCE,2,67.6,0,101,54.1,66.8,58.6,0,1,19,86.4,86.4,97.4,1,1,0,50,0,0,0,74,19,22,0,1,31,1
Javon Ivory,101116,WR,S ALABAMA,10,47.2,1,288,59.0,,68.7,0,0,0,0.0,0.0,,1,0,0,50,0,0,0,106,0,56,0,0,50,0
Oscar Adaway III,100835,HB,S CAROLINA,12,23.7,0,289,71.5,55.7,55.2,0,0,17,16.0,17.1,94.1,0,1,1,50,0,0,0,211,20,117,0,0,30,1
Munir McClain,100663,WR,UTAH,4,38.8,0,328,50.5,61.0,57.5,0,0,0,0.0,1.3,,0,0,0,50,0,0,0,129,1,80,0,0,49,0
Donovan Ollie,100651,WR,COLO STATE,11,65.8,0,144,51.8,,48.5,0,0,0,0.0,0.0,,0,0,0,50,0,0,0,76,0,26,0,0,50,0
Bailey Stockton,175368,WR,GA TECH,12,40.0,0,176,72.7,,57.9,0,0,0,0.0,0.0,,0,0,0,50,0,0,0,125,0,74,0,0,50,0
Jack Laphen,175286,T,SMU,5,100.0,0,287,55.0,41.8,56.9,0,0,13,100.0,100.0,100.0,0,0,0,50,0,0,26,50,13,13,0,24,37,0
DeAngelo Irvin Jr.,174074,WR,UNLV,10,42.0,0,325,53.4,,57.2,0,0,0,0.0,0.0,,0,0,0,50,0,0,0,119,0,62,0,0,50,2
Jalen Grant,130364,G,PURDUE,3,100.0,1,273,70.3,43.2,81.9,0,1,27,100.0,100.0,94.4,3,2,1,50,11,25,0,50,30,30,12,0,20,0
Chris Brooks Jr.,158688,WR,WISCONSIN,8,80.6,0,349,63.3,,51.4,0,0,0,0.0,0.0,,0,0,0,50,0,0,0,62,0,12,0,0,50,0
Cooper Jones,144845,T,INDIANA,5,100.0,0,190,67.4,48.4,67.3,0,1,7,100.0,100.0,92.9,0,1,0,50,0,0,50,50,7,7,0,0,43,0
Avery Boyd,122469,TE,GA TECH,12,35.2,0,176,75.8,70.0,46.1,0,0,2,2.3,2.2,100.0,1,0,0,50,0,0,0,142,2,93,0,0,48,46
Tristan Wilson,157168,G,MISSOURI,5,100.0,0,229,66.0,44.4,66.7,0,1,14,100.0,100.0,96.4,0,1,0,49,0,14,0,49,14,14,20,10,35,5
Joseph Himon II,162843,HB,NWESTERN,12,20.4,0,256,66.1,34.9,53.0,0,2,23,14.8,14.8,91.3,1,3,1,49,0,0,0,240,24,162,0,0,25,0
Xzavior Kautai,145321,TE,N TEXAS,8,63.6,0,251,43.3,65.3,35.0,0,0,7,20.6,22.2,100.0,0,0,0,49,0,0,0,77,8,36,1,0,41,52
Tucker Kilcrease,156863,QB,TROY,7,33.3,0,318,53.1,,60.0,0,0,0,0.0,0.0,,0,0,0,49,0,0,0,147,0,72,0,0,49,0
Tyler Purdy,101842,HB,JAMES MAD,8,35.5,0,197,76.0,36.3,62.4,0,0,25,33.3,34.6,96.0,0,1,1,49,0,0,0,138,27,78,0,0,22,1
Emmett Johnson,156473,HB,NEBRASKA,12,13.8,0,238,70.7,9.2,37.9,1,6,29,12.9,13.9,84.5,0,8,1,49,0,0,0,355,33,237,0,0,16,0
Dekel Crowdus,146733,WR,HAWAII,9,19.9,1,180,64.2,,51.2,0,0,0,0.0,0.0,,1,0,0,49,0,0,0,246,0,197,0,0,49,0
Andrew Bench,100353,TE,S ALABAMA,8,74.2,0,288,65.3,71.1,65.2,0,0,6,26.1,26.1,100.0,0,0,0,49,0,0,0,66,6,23,0,0,43,56
Kelan Robinson,144571,WR,E CAROLINA,7,60.5,0,156,55.7,,71.9,0,0,0,0.0,0.0,,1,0,0,49,0,0,0,81,0,32,0,0,49,0
Fredrick Moore,174042,WR,MICHIGAN,12,36.0,0,222,62.0,,74.9,0,0,0,0.0,0.0,,1,0,0,49,0,0,0,136,0,84,0,0,49,0
Makenzie McGill,173209,HB,N TEXAS,10,21.8,0,251,71.5,43.5,48.1,0,1,30,23.1,26.4,98.3,0,1,0,49,0,0,0,225,37,140,0,0,12,0
Austin Leibfried,188670,G,INDIANA,4,100.0,0,190,70.1,80.1,68.6,0,0,7,100.0,100.0,100.0,0,0,0,49,0,0,0,49,7,7,49,0,42,0
Gus McGee,146140,TE,CHARLOTTE,8,60.5,0,136,46.9,53.2,50.8,0,0,3,9.7,11.1,100.0,0,0,0,49,0,0,0,81,4,36,0,0,45,64
Demarcus Lacey,164301,WR,JVILLE ST,7,44.5,0,196,64.6,63.9,62.6,0,0,0,0.0,1.8,,0,0,0,49,0,0,0,110,1,57,0,0,48,0
Austin Barrett,175982,T,INDIANA,5,100.0,0,190,69.2,77.9,65.9,0,0,7,100.0,100.0,100.0,0,0,0,49,0,0,0,49,7,7,0,49,42,0
Bill Davis,176332,HB,LA LAFAYET,12,14.5,0,207,74.3,50.1,48.8,0,1,29,18.2,18.8,94.8,1,2,1,49,0,0,0,339,32,170,0,0,17,0
Ahmad Haston,173396,QB,UMASS,5,62.3,0,216,83.3,,60.1,0,0,0,0.0,0.0,,0,0,0,48,0,0,0,77,0,12,0,0,48,0
Josh Street,146634,T,ARKANSAS,7,100.0,0,111,54.7,15.5,60.8,0,1,13,100.0,100.0,96.2,0,1,0,48,12,0,19,48,13,13,0,0,35,15
Jackson West,143900,T,FLORIDA ST,8,73.8,0,167,53.5,84.4,57.6,0,0,4,19.0,19.0,100.0,0,0,0,48,0,0,5,65,4,21,0,0,44,56
Shelton Sampson Jr.,172494,WR,LSU,8,46.2,0,211,47.1,,43.8,0,0,0,0.0,0.0,,0,0,0,48,0,0,0,104,0,56,0,0,48,0
Joshua Goines,169980,TE,TULANE,7,88.9,0,319,60.9,,54.2,0,0,0,0.0,0.0,,1,0,0,48,0,0,0,54,0,6,0,0,48,39
Tony Nelson,157483,G,MINNESOTA,8,100.0,0,225,46.5,12.7,54.9,0,2,15,100.0,100.0,93.3,1,2,0,48,0,45,0,48,15,15,2,1,33,0
Tony Freeman,184219,WR,WASH STATE,11,30.8,0,341,58.2,,49.4,0,0,0,0.0,0.0,,0,0,0,48,0,0,0,156,0,108,0,0,48,0
Cade Zimmerly,145644,G,BOWL GREEN,7,100.0,0,122,69.0,59.6,68.4,0,1,7,100.0,100.0,92.9,0,1,0,48,0,38,0,48,7,7,10,0,41,0
Darion Williamson,122425,WR,FLORIDA ST,10,41.0,0,167,54.5,61.0,49.3,0,0,1,1.5,1.4,100.0,0,0,0,48,0,0,0,117,1,70,0,0,47,0
Dawson Pendergrass,174637,HB,BAYLOR,12,19.0,0,118,79.6,68.0,66.4,0,1,32,24.6,26.4,95.3,0,2,1,48,0,0,0,253,37,140,0,0,11,0
Denaris DeRosa Jr.,157839,G,S JOSE ST,2,100.0,0,285,56.3,82.5,47.0,0,0,29,100.0,100.0,100.0,0,0,0,48,0,6,0,48,31,31,28,14,17,0
Messiah Burch,171198,HB,BUFFALO,12,41.4,0,126,69.8,69.0,47.9,0,0,12,23.5,23.1,100.0,0,0,0,48,0,0,0,116,12,52,0,0,36,0
Ivan Carreon,184591,WR,OKLAHOMA,10,42.5,0,261,53.0,,51.7,0,0,0,0.0,0.0,,0,0,0,48,0,0,0,113,0,65,0,0,48,0
Jordan Brown,128172,WR,FRESNO ST,11,46.2,0,169,53.4,,51.2,0,0,0,0.0,0.0,,0,0,0,48,0,0,0,104,0,56,0,0,48,0
Jacqez Barksdale,176082,HB,BUFFALO,11,30.8,0,126,71.0,67.4,44.1,1,0,22,43.1,42.3,97.7,0,1,0,48,0,0,0,156,22,52,0,0,26,0
Andy Alfieri,131639,ED,OREGON ST,9,82.8,0,265,47.5,71.7,49.9,0,0,3,23.1,28.6,100.0,2,0,0,48,0,0,0,58,4,14,0,0,44,28
Robby Ashford,131702,QB,S CAROLINA,8,36.4,0,289,77.2,,60.0,0,0,0,0.0,0.0,,0,0,0,47,0,0,0,129,0,52,0,0,47,0
